id,original_title,genres,cast,director,screenplay,keywords
0338960,Ek Tha Raja,"['Action', 'Thriller']","['Aditya Pancholi', 'Sunil Shetty', 'Saif Ali Khan', 'Neelam Kothari', 'Pratibha Sinha', 'Indrani Banerjee', 'Kader Khan', 'Shakti Kapoor', 'Alok Nath', 'Aruna Irani', 'Mohan Joshi', 'Avtar Gill', 'Rana Jung Bahadur', 'Shiva Rindani', '']",['Dayal Nihalani'],"['Sanjay Kumar', 'Jalees Sherwani']","['meanwhile anjana', 'police commissioner', 'bungalow catch', 'pregnant wife', 'criminal background', 'sentence lalchand']"
0339233,Judge Mujrim,"['Action', 'Drama']","['Jeetendra', 'Sunil Shetty', 'Sujata Mehta', 'Ashwini Bhave', 'Johnny Lever', 'Ashok Saraf', 'Mukesh Khanna', 'Surendra Pal', 'Kiran Kumar', 'Upasna Singh', 'Archana Puran Singh', 'Kunickaa Sadanand', 'Pinky', 'Vikas Anand', '']",['Jagdish A. Sharma'],"['Ejaz', 'Saroj Khan', 'Anwar Sagar', 'Naeem Sha']","['jail sunil', 'sees sunil', 'lady journalist', 'brave police', 'brother jaggi', 'court sentences']"
0339239,Kaala Samrajya,"['Action', 'Crime', 'Romance']","['Sunil Shetty', 'Monica Bedi', 'Amrish Puri', 'Deepak Shirke', 'Jaspal Bhatti', 'Mahru Sheikh', 'Tej Sapru', 'Shiva Rindani', 'Jack Gaud', 'Kamal Malik', 'Mushtaq Khan', 'Arun Bakshi', 'Harish Patel', 'Aartii Naagpal', '']",['Deepak Bahry'],"['Miraq Mirza', 'Sisir Misra']","['commit suicide', 'people behave', 'fully well', 'forcefully get', 'instead killed', 'another gangster']"
0339864,Vijeta,['Action'],"['Sanjay Dutt', 'Raveena Tandon', 'Paresh Rawal', 'Amrish Puri', 'Asrani', 'Alok Nath', 'Annu Kapoor', 'Reema Lagoo', 'Dinesh Hingoo', 'Dinesh Kaushik', 'Deep Dhillon', 'Shiva Rindani', 'Ananth Narayan Mahadevan', 'Viju Khote', '']",['K. Muralimohana Rao'],['Santosh Saroj'],"['police jagdish', 'broad daylight', 'however chote', 'juniors ashok', 'junior ashok', 'former government']"
0339878,Waah! Tera Kya Kehna,['Comedy'],"['Govinda', 'Raveena Tandon', 'Preeti Jhangiani', 'Shakti Kapoor', 'Shammi Kapoor', 'Kader Khan', 'Ashish Vidyarthi', 'Mohnish Bahl', 'Rana Jung Bahadur', 'Navneet Nishan', 'Supriya Karnik', '']",['Manoj Agrawal'],['Rajeev Kaul'],"['two elder', 'one day', 'raj namely', 'two elder', 'rana jung', 'wife salma']"
0339936,Zamane Se Kya Darna,"['Action', 'Drama', 'Romance']","['Sanjay Dutt', 'Raveena Tandon', 'Alok Nath', 'Gulshan Grover', 'Johnny Lever', 'Raza Murad', '']",['Bobby Raj'],"['Shyam Goel', 'Rajeev Kaul']","['virendra singh', 'new name', 'young heiress', 'friend gajendra', 'years later', 'returns home']"
0339998,Baadal,"['Drama', 'Family']","['Shammi Kapoor', 'Mithun Chakraborty', 'Poonam Dhillon', 'Arun Govil', 'Shakti Kapoor', 'Madhu Kapoor', 'Ashalata Wabgaonkar', 'Jayshree T.', 'Madan Puri', 'Rajendra Nath', 'Prema Narayan', 'Zahra Merchant', 'Chitto Chopra', 'Javed Khan', '']",['Anand Sagar'],"['Madan Joshi', 'Gulshan Nanda', 'Moti Sagar', 'Moti Sagar']","['old enmity', 'meenakshi love', 'parents', 'due', 'baadal']"
0340091,Ek Baar Kaho,"['Drama', 'Family', 'Romance']","['Navin Nischol', 'Shabana Azmi', 'Dilip Dhawan', 'Kiran Vairale', 'Anil Kapoor', 'Madan Puri', 'Rajendra Nath', 'Suresh Oberoi', '']",['Lekh Tandon'],"['Madhusudan Kalelkar', 'Rahi Masoom Reza', 'Lekh Tandon']","['single eligible', 'marriage take', 'ravi must', 'soon aarti', 'let aarti', 'aarti mathur']"
0340178,Jaal: The Trap,"['Action', 'Drama', 'Romance']","['Sunny Deol', 'Tabu', 'Reema Sen', 'Anupam Kher', 'Farida Jalal', 'Ashish Vidyarthi', 'Mukesh Rishi', 'Amrish Puri', 'Virendra Saxena', 'Shahbaaz Khan', 'Ragesh Asthana', 'Amit Bhalla', 'Kishori Jaywant Kulkarni', 'Bobby Sainy', '']",['Guddu Dhanoa'],"['Rajeev Kaul', 'Praful Parekh']","['major amrish', 'home minister', 'notorious juned', 'leader naved', 'unemployed son', 'days later']"
0341266,Bhoot,"['Horror', 'Mystery', 'Thriller']","['Ajay Devgn', 'Urmila Matondkar', 'Nana Patekar', 'Rekha', 'Fardeen Khan', 'Victor Banerjee', 'Tanuja', 'Seema Biswas', 'Amar Talwar', 'Barkha Madan', 'Sabir Masani', 'Rajendra Sethi', 'Lalit Marathe', 'Peeya Rai Chowdhary', '']",['Ram Gopal Varma'],"['Lalit Marathe', 'Sameer Sharma']","['seemingly unrelated', 'inexplicable experiences', 'murder occurs', 'becomes oddly', 'victor banerjee', 'urmila matondkar']"
0341455,Makdee,['Fantasy'],"['Shabana Azmi', 'Shweta Basu Prasad', 'Makrand Deshpande', 'Aalaap Majgavkar', 'Mohini Mathur', 'Farooq Sarkari', 'Suhaas Joshi', 'Amitabh Ghosh', 'Pappu', 'Suruchi Kaloti', 'Sharmishta', 'Desh Deepak', 'Shailendra', 'Vipin Bhai', '']",['Vishal Bhardwaj'],"['Abbas Tyrewala', 'Vishal Bhardwaj']","['clever naughty', 'small north', 'prank causes', 'widowed father', 'one day', 'identical twin']"
0341458,Maseeha,"['Action', 'Crime', 'Drama']","['Sunil Shetty', 'Namrata Shirodkar', 'Inder Kumar', 'Manek Bedi', 'Rajpal Yadav', 'Shiva Rindani', 'Mohan Joshi', 'Mukesh Rishi', 'Tiku Talsania', 'Beena Banerjee', 'Shama Deshpande', 'Brijesh Tiwari', 'Ishrat Ali', 'Anil Nagrath', '']",['Partho Ghosh'],"['Pradeep Ghatak', 'Anwar Khan']","['downtrodden become', 'krishna frees', 'sunil shetty', 'renewed reign', 'mukesh rishi', 'mohan joshi']"
0341549,Rishtey,"['Action', 'Drama']","['Anil Kapoor', 'Karisma Kapoor', 'Shilpa Shetty Kundra', 'Kaivalya Chheda', 'Amrish Puri', 'Jagdeep', 'Sadashiv Amrapurkar', 'Alok Nath', 'Arjun Sarja', 'Achyut Potdar', 'Sharat Saxena', 'Adi Irani', 'Deepshika Nagpal', 'Vishwajeet Pradhan', '']",['Indra Kumar'],"['Rajeev Kaul', 'Tanveer Khan', 'Praful Parekh']","['arrogant father', 'seductress inside', 'middle class', 'perfect family', 'karisma kapoor', 'estranged father']"
0341554,Saath Saath,['Drama'],"['Deepti Naval', 'Farooq Shaikh', 'Satish Shah', 'Iftekhar', 'A.K. Hangal', '']",['Raman Kumar'],['Raman Kumar'],"['strongly opposes', 'textile mill', 'part time', 'idealistic young', 'financial insecurity', 'classmate satish']"
0341562,Satta,"['Crime', 'Drama']","['Raveena Tandon', 'Atul Kulkarni', 'Shri Vallabh Vyas', 'Govind Namdeo', 'Manoj Joshi', 'Latesh Shah', 'Hemendra Bhatia', 'Sameer Dharmadhikari', 'Amardeep Jha', 'Suchitra Pillai', 'Abhay Bhargav', 'Abhijit Lahiri', 'Ajai Rohilla', 'Manoj Mishra', '']",['Madhur Bhandarkar'],"['Madhur Bhandarkar', 'Manoj Tyagi']","['aspiring chief', 'underworld businessmen', 'mumbai finds', 'widely publicized', 'things dramatically', 'hating anuradha']"
0341563,Sawan Bhadon,"['Action', 'Romance', 'Thriller']","['Navin Nischol', 'Rekha', 'Shyama', 'Jayshree T.', 'Agha', 'Iftekhar', 'Krishan Dhawan', 'Chandrima Bhaduri', 'Ranjeet', 'Narendra Nath', 'Rajan Kapoor', 'Bhushan Tiwari', 'Ravikant', 'Madan Puri', '']",['Mohan Segal'],"['K.P. Kottarakara', 'Ali Raza', 'S. Ali Raza']","['shock vikram', 'wealthy vikram', 'standstill upon', 'step sister', 'brother gauri', 'vikram meets']"
0342624,Karz: The Burden of Truth,"['Action', 'Crime', 'Drama']","['Sunny Deol', 'Sunil Shetty', 'Shilpa Shetty Kundra', 'Ashutosh Rana', 'Kiron Kher', 'Sayaji Shinde', 'Johnny Lever', 'Himani Shivpuri', 'Shahbaaz Khan', 'Vishwajeet Pradhan', 'Deepak Shirke', 'Rajeev Verma', 'Shammi', 'Adi Irani', '']",['Harry Baweja'],"['Anees Bazmee', 'Amit Khan', 'Atul Sharma']","['retaliate yograj', 'savitri devi', 'younger son', 'yograj forcing', 'savitri yograj', 'gangster yograj']"
0343048,Surakshaa,"['Action', 'Romance', 'Thriller']","['Saif Ali Khan', 'Aditya Pancholi', 'Sunil Shetty', 'Sheeba', 'Divya Dutta', 'Monica Bedi', 'Mukesh Rishi', 'Kader Khan', 'Tinnu Anand', 'Arun Bakshi', '']","['Anand', 'Raju Mavani']","['Kader Khan', 'Rafik Talukdar', 'Sardar Talukdar']","['find another', 'two rival', 'jagtap hires', 'two men', 'uncle laxman', 'diamond ring']"
0344098,Namak,"['Action', 'Drama', 'Family']","['Raza Murad', 'Shakti Kapoor', '']",['Kawal Sharma'],"['Ram Govind', 'Rajeev Kaul']","['loaded rifle', 'years later', 'recovering gopal', 'things change', 'scandal gets', 'runs away']"
0344301,Sarphira,['Action'],"['Sanjay Dutt', 'Madhavi', 'Kimi Katkar', 'Sumeet Saigal', 'Kiran Juneja', 'Shreeram Lagoo', 'Ashok Saraf', 'Harish Patel', 'Vinod Mehra', 'Sushma Seth', 'Anjan Srivastav', 'Guddi Maruti', 'Mahendra Verma', 'Shashi Kiran', '']",['Ashok Gaekwad'],"['Zaheer D. Lari', 'Jyoti Swaroop']","['hold suresh', 'adopted son', 'shady activities', 'judge b', 'behavior crosses', 'accidentally kills']"
0345043,Chura Liyaa Hai Tumne,"['Action', 'Drama', 'Mystery']","['Zayed Khan', 'Esha Deol', 'Gulshan Grover', 'Rakhi Sawant', 'Vijay Raaz', 'Salil Ankola', '']",['Sangeeth Sivan'],"['Venita Coelho', 'Sanjay Masoomm', 'Vibha Singh']","['beautiful captive', 'mishap tina', 'star vijay', 'tina finds', 'three travel', 'prakash yogi']"
0345177,Ek Doctor Ki Maut,['Drama'],"['Shabana Azmi', 'Pankaj Kapur', 'Irrfan Khan', 'Deepa Sahi', 'Vijayendra Ghatge', 'Anil Chatterjee', 'Vasant Choudhury', '']",['Tapan Sinha'],"['Ramapada Chowdhury', 'Tapan Sinha']","['insignificant junior', 'two american', 'mild heart', 'power threaten', 'others like', 'domestic pleasure']"
0346457,Mangal Pandey: The Rising,"['Biography', 'Drama', 'History']","['Aamir Khan', 'Rani Mukerji', 'Toby Stephens', 'Coral Beed', 'Ameesha Patel', 'Kiron Kher', 'Om Puri', 'Ben Nealon', 'Habib Tanvir', 'Varsha Usgaonkar', 'Kenneth Cranham', 'Tom Alter', 'Mukesh Tiwari', 'Shahbaaz Khan', '']",['Ketan Mehta'],"['H. Banerjee', 'Farrukh Dhondy', 'Ranjit Kapoor']","['british commanding', 'heroic sepoy', 'causing widespread', 'strong friendship', 'friendship betrayal', 'century mangal']"
0346507,Andaaz,"['Drama', 'Musical', 'Romance']","['Akshay Kumar', 'Lara Dutta', 'Priyanka Chopra', 'Rajeev Verma', 'Pankaj Dheer', 'Gajendra Chouhan', 'Vivek Shauq', 'Vishwajeet Pradhan', 'Prithvi Zutshi', 'Ghanshyam Rohera', 'Bobby Bedii', 'Master Mohit', 'Kushal Punjabi', 'Asha Sharma', '']",['Raj Kanwar'],"['Robin Bhatt', 'Shyam Goel', 'Jainendra Jain', 'Raj Kanwar']","['dehra dun', 'young raj', 'raj congratulates', 'kajal encourages', 'indian air', 'elder brother']"
0346723,Chalte Chalte,"['Drama', 'Romance']","['Shah Rukh Khan', 'Rani Mukerji', 'Jas Arora', 'Satish Shah', 'Jayshree T.', 'Rajeev Verma', 'Lillete Dubey', 'Johnny Lever', 'Jameel Khan', 'Suresh Menon', 'Haidar Ali', 'Suresh Bhagwat', 'Dinyar Tirandaz', 'Masood Akhtar', '']",['Aziz Mirza'],"['Aziz Mirza', 'Robin Bhatt', 'Pramod Sharma', 'Ashish Kariya', 'Rumi Jaffery']","['economically middle', 'sameer without', 'childhood friend', 'two different', 'time transport', 'lovestruck couple']"
0346733,Chauraha,['Drama'],"['Jeetendra', 'Jackie Shroff', 'Jaya Prada', 'Ashwini Bhave', 'Shakti Kapoor', 'Sadashiv Amrapurkar', 'Danny Denzongpa', 'Farha Naaz', 'Alok Nath', 'Sulabha Deshpande', 'Vikas Anand', 'Avtar Gill', 'Mitti', 'Arun', '']",['Sadaqat Hussein'],"['Tahir Khan', 'Javed Siddiqui']","['friends kidnap', '12 yr', 'son baba', 'insaaf ghar', 'finds everything', 'pimp kalinath']"
0346870,Dilbar,"['Drama', 'Romance']","['Mamta Kulkarni', 'Rishikesh Raj', 'Nawaz Khan', 'Johnny Lever', 'Tanushree', 'Suresh Oberoi', 'Kulbhushan Kharbanda', 'Laxmikant Berde', 'Tej Sapru', 'Beena Banerjee', 'Reema Lagoo', 'Gouri Khurana', 'Aparajita', 'Zubaida', '']",['B. Krishna Rao'],"['Achala Nagar', 'B. Krishna Rao']","['police inspector', 'young man', 'marry whoever', 'help sridhar', 'governess kalavati', 'beautiful young']"
0347167,The Hero: Love Story of a Spy,"['Action', 'Adventure', 'Drama']","['Sunny Deol', 'Preity Zinta', 'Priyanka Chopra', 'Amrish Puri', 'Kabir Bedi', 'Parvin Dabas', 'Rajpal Yadav', 'Yvonne Maverick', '']",['Anil Sharma'],['Shaktimaan Talwar'],"['stop isi', 'indian government', 'fellow spy', 'khan detonates', 'fight khan', 'wits ensues']"
0347278,Jhankaar Beats,"['Comedy', 'Music']","['Sanjay Suri', 'Rahul Bose', 'Juhi Chawla', 'Rinke Khanna', 'Riya Sen', 'Ikra Khatri', 'Manmauji', 'Goolistan Gandhi', 'Raja Vaid', 'Sangeeta Chauhan', 'Hafiz Khan', 'Dinyar Contractor', 'Archana Puran Singh', 'Vijayendra Ghatge', '']",['Sujoy Ghosh'],"['Sujoy Ghosh', 'Milap Zaveri', 'Suresh Nair']","['music maestro', 'differences however', 'shanti would', 'time comes', 'pregnant wife', 'jhankaar beats']"
0347304,Kal Ho Naa Ho,"['Comedy', 'Drama', 'Romance']","['Shah Rukh Khan', 'Preity Zinta', 'Saif Ali Khan', 'Jaya Bachchan', 'Sushma Seth', 'Reema Lagoo', 'Lillete Dubey', 'Delnaaz Irani', 'Rani Mukerji', 'Sonali Bendre', 'Michael Pinkhas', 'Sanjay Kapoor', 'Sulabha Arya', 'Athit Naik', '']",['Nikkhil Advani'],"['Niranjan Iyengar', 'Karan Johar']","['whole gloomy', 'committed suicide', 'saif ali', 'overtly serious', 'intends upon', 'female lead']"
0347332,Khakee,"['Action', 'Crime', 'Drama']","['Amitabh Bachchan', 'Akshay Kumar', 'Ajay Devgn', 'Aishwarya Rai Bachchan', 'Tusshar Kapoor', 'Atul Kulkarni', 'Jaya Prada', 'Lara Dutta', 'Prakash Raj', 'Sabyasachi Chakrabarty', 'Tanuja', 'Ashwini Kalsekar', 'Radhika Menon', 'D. Santosh', '']",['Rajkumar Santoshi'],"['Shridhar Raghavan', 'Rajkumar Santoshi']","['rookie cop', 'escort terrorist', 'former police', 'danger lurks', 'inspector shekhar', 'finally ansari']"
0347416,LOC: Kargil,"['Drama', 'History', 'War']","['Sanjay Dutt', 'Ajay Devgn', 'Saif Ali Khan', 'Sunil Shetty', 'Sanjay Kapoor', 'Abhishek Bachchan', 'Akshaye Khanna', 'Nagarjuna Akkineni', 'Ashutosh Rana', 'Rani Mukerji', 'Karan Nath', 'Manoj Bajpayee', 'Kareena Kapoor', 'Raveena Tandon', '']",['J.P. Dutta'],"['J.P. Dutta', 'O.P. Dutta']","['unit awarded', 'param vir', 'param vir', 'saif ali', 'major deepak', 'captain anuj']"
0347473,Main Hoon Na,"['Action', 'Comedy', 'Drama']","['Shah Rukh Khan', 'Sushmita Sen', 'Sunil Shetty', 'Zayed Khan', 'Amrita Rao', 'Kabir Bedi', 'Naseeruddin Shah', 'Boman Irani', 'Bindu', 'Satish Shah', 'Kiron Kher', 'Nassar Abdulla', 'Kunal Kumar', 'Rajiv Panjabi', '']",['Farah Khan'],"['Farah Khan', 'Abbas Tyrewala', 'Rajesh Saathi']","['launch terror', '100 students', 'one army', 'indian army', 'army officer', 'two plans']"
0347779,Pinjar: Beyond Boundaries...,['Drama'],"['Urmila Matondkar', 'Manoj Bajpayee', 'Sanjay Suri', 'Sandali Sinha', 'Priyanshu Chatterjee', 'Isha Koppikar', 'Lillete Dubey', 'Kulbhushan Kharbanda', 'Farida Jalal', 'Alok Nath', 'Seema Biswas', 'Sudha Shivpuri', 'Dina Pathak', 'Samar Jai Singh', '']",['Chandra Prakash Dwivedi'],"['Chandra Prakash Dwivedi', 'Amrita Pritam']","['like pakistan', 'clashes followed', 'man named', 'would like', 'call pakistan', 'vast territory']"
0348078,Souten,"['Drama', 'Musical', 'Romance']","['Rajesh Khanna', 'Tina Ambani', 'Padmini Kolhapure', 'Prem Chopra', 'Shreeram Lagoo', 'Shashikala', 'Pran', 'Vijay Arora', 'Satyendra Kapoor', '']",['Saawan Kumar Tak'],"['Kamleshwar', 'Vijay Kaul']","['get married', 'rukmini even', 'ambitious young', 'shyam would', 'meets rukmini', 'least interested']"
0348172,Tehzeeb,['Drama'],"['Shabana Azmi', 'Urmila Matondkar', 'Arjun Rampal', 'Dia Mirza', 'Rishi Kapoor', 'Namrata Shirodkar', 'Satish Kaushik', 'Rekha Rao', 'Palak Jain', 'Diana Hayden', 'Savita Malpekar', 'Pawan Chopra', 'Vishwas Sohoni', 'Sachin Shinde', '']",['Khalid Mohamed'],"['Khalid Mohamed', 'Javed Siddiqui']","['fairly smooth', 'two daughters', 'nazneen comes', 'years later', 'married salim', 'several years']"
0348258,Tujhe Meri Kasam,['Romance'],"['Riteish Deshmukh', 'Shakti Kapoor', 'Supriya Karnik', 'Satish Shah', 'Anuradha Patel', 'Raja', 'Shriya Saran', 'Jaspal Bhatti', 'Supriya Pilgaonkar', 'Sushma Seth', 'Vijayendra Ghatge', 'Asrani', 'Tiku Talsania', '']",['Vijay K. Bhaskar'],"['Kamal', 'Neeraj Vora']","['childhood buddies', 'rishi', 'friendship', 'find', 'anju']"
0348521,Aapko Pehle Bhi Kahin Dekha Hai,"['Action', 'Comedy', 'Drama']","['Priyanshu Chatterjee', 'Sakshi Shivanand', 'Farida Jalal', 'Navneet Nishan', 'Om Puri', 'Arundhati Roy', '']",['Anubhav Sinha'],"['Shashank Dabral', 'Nitin Raikwar', 'Rajan Raj', 'Sameer', 'Anubhav Sinha']","['based wealthy', 'additional general', 'planned much', 'lavish wedding', 'close questioning', 'canceled wedding']"
0348656,Khushi,"['Action', 'Drama', 'Romance']","['Fardeen Khan', 'Kareena Kapoor', 'Amrish Puri', '']","['S.J. Surya', 'Sunil Kumar Agrawal']","['Aman Jaffery', 'Bolu Khan', 'S.J. Surya']","['priya come', 'friend priya', 'takes place', 'small village', 'romantic connection', 'relationship problems']"
0348662,Kucch To Hai,"['Horror', 'Mystery']","['Tusshar Kapoor', 'Esha Deol', '']","['Anurag Basu', 'Anil V. Kumar']","['Rajeev Jhaveri', 'Anurag Prapanna', 'Umesh Shukla']","['story centering', 'run away', 'may get', 'college friends', 'mutual friends', 'college campus']"
0348824,Chalo Ishq Ladaaye,"['Action', 'Comedy', 'Romance']","['Govinda', 'Kader Khan', 'Rani Mukerji', 'Zohra Sehgal', 'Mink Singh', 'Johnny Lever', 'Sanjay Suri', 'Asrani', 'Gulshan Grover', 'Ishrat Ali', 'Mushtaq Khan', 'Sheela Sharma', 'Sharad Sharma', 'Rizvi', '']",['Aziz Sejawal'],"['Imtiaz Patel', 'Yunus Sajawal']","['lonely bollywood', 'already got', 'young man', 'suffers minor', 'sudden death', 'number one']"
0348843,Jism,"['Drama', 'Romance', 'Thriller']","['Bipasha Basu', 'John Abraham', 'Gulshan Grover', 'Vinay Pathak', 'Ranvir Shorey', 'Anahita Oberoi', 'Harsh Vasisht', '']",['Amit Saxena'],"['Mahesh Bhatt', 'Niranjan Iyengar']","['alcoholic lawyer', 'stunningly attractive', 'headed mean', 'sonia suggests', 'sonia cannot', 'cannot support']"
0349058,88 Antop Hill,"['Mystery', 'Thriller']","['Atul Kulkarni', 'Rahul Dev', 'Suchitra Pillai', 'Shweta Menon', ""Jasmine D'Souza"", '']",['Kushan Nandy'],"['Ashish Deo', 'Kushan Nandy', 'Kiran Shroff']","['next day', 'next day', 'tall gorgeous', 'desperate phone', 'denies ever', 'dead body']"
0349115,Baaz: A Bird in Danger,"['Mystery', 'Thriller']","['Jackie Shroff', 'Sunil Shetty', 'Karisma Kapoor', 'Dino Morea', 'Preeti Jhangiani', 'Aditi Govitrikar', 'Suhasini Mulay', 'Vivek Shauq', 'Razak Khan', 'Master Kashish', 'Suresh Bhagwat', 'Pushpa Verma', '']",['Tinnu Verma'],"['Shyam Goel', 'Sanjay Masoomm', 'Mehboob']","['mayor jai', 'small town', 'astonishing beautiful', 'profession raj', 'ulterior motive', 'rubber gloves']"
0349212,Chor Sipahee,"['Action', 'Crime', 'Drama']","['Shashi Kapoor', 'Vinod Khanna', 'Parveen Babi', 'Shabana Azmi', 'Ranjeet', 'Durga Khote', 'Aruna Irani', 'Asrani', 'Manju Asrani', 'Mac Mohan', 'Kader Khan', 'Narendra Nath', 'Moolchand', 'Om Shivpuri', '']",['Prayag Raj'],"['K.B. Pathak', 'Prayag Raj', 'Pushpa Raj']","['reformist bombay', 'raja khanna', 'police informer', 'job facing', 'unmarried sister', 'petty criminal']"
0349333,Darna Mana Hai,"['Drama', 'Horror']","['Sameera Reddy', 'Antara Mali', 'Sohail Khan', 'Saif Ali Khan', 'Boman Irani', 'Raghuvir Yadav', 'Revathy', 'Shilpa Shetty Kundra', 'Sanjay Kapoor', 'Nana Patekar', 'Vivek Oberoi', 'Aftab Shivdasani', 'Sushant Singh', 'Isha Koppikar', '']",['Prawaal Raman'],"['Atul Sabharwal', 'Rajnish Thakur', 'Abbas Tyrewala']","['little girl', 'purab whose', 'hotel whose', 'anil manchandani', 'tell horror', 'housewife gayatri']"
0349382,Dulha Bikta Hai,"['Drama', 'Family']","['Raj Babbar', 'Anita Raj', 'Simple Kapadia', 'Madan Puri', 'Neelam', 'Tamanna', '']",['Anwar Pasha'],['Ranjan Bose'],"['passed away', 'collecting enough', 'deepak get', 'large dowry', 'widowed mom', 'walia family']"
0349618,Insaaf Apne Lahoo Se,"['Action', 'Drama']","['Shatrughan Sinha', 'Sanjay Dutt', 'Shekhar Suman', 'Farha Naaz', 'Sonam', 'Gulshan Grover', 'Kulbhushan Kharbanda', 'Kader Khan', 'Gita Siddharth', 'Beena Banerjee', 'Ashalata Wabgaonkar', 'Sameer Khakhar', 'Shashi Kiran', 'Babbanlal Yadav', '']",['Latif Khan'],"['Kader Khan', 'Santosh Saroj']","['wife passes', 'young son', 'shortly thereafter', 'mahendrapratap dislikes', 'widow named', 'raja alias']"
0349620,Inteqam: The Perfect Game,"['Action', 'Thriller']","['Manoj Bajpayee', 'Isha Koppikar', 'Nethra Raghuraman', 'Sushmita Mukherjee', 'Sharat Saxena', 'Parmita Katkar', 'Ramakant Dayma', 'Amit Sarin', 'Satyajit Sharma', 'Ssanjay Swaraaj', 'Devika Punjabi', 'Vani Tripathi', 'Firoze', 'Gautam Saugat', '']",['Pankaj Parashar'],"['Rajiv Babbar', 'Shahnawaz Ahmed Kenny', 'Yunus Sajawal', 'Jalees Sherwani']","['police uday', 'rogue cop', 'perfect game', 'intelligent young', 'homicides take', 'confronted avantika']"
0349634,Jaal,"['Action', 'Crime', 'Drama']","['Biswajit Chatterjee', 'Mala Sinha', 'Sujit Kumar', 'Tarun Bose', 'Helen', 'Johnny Walker', 'Nirupa Roy', 'Asit Kumar Sen', 'Jagdish Raj', '']",['Moni Bhattacharjee'],"['Moni Bhattacharjee', 'Dhruva Bhattacharya', 'Ehsan Rizvi']","['rich heiress', 'investigation progresses', 'sujit kumar', 'nirupa roy', 'inspector shankar', 'sunder singh']"
0349635,Jaane Jigar,"['Comedy', 'Drama', 'Family']","['Jackie Shroff', 'Ayub Khan', 'Mamta Kulkarni', 'Manek Bedi', 'Mohnish Bahl', 'Puneet Issar', 'Kader Khan', 'Rita Bhaduri', 'Tiku Talsania', 'Kunickaa Sadanand', 'Yunus Parvez', 'Vikas Anand', 'Mac Mohan', 'Shiva Rindani', '']","['Arshad Khan', 'Talat Jani']","['Lalit Mahajan', 'Naeem-Ejaz']","['every poor', 'famous singer', 'one day', 'one day', 'nobody could', 'daring vijay']"
0349679,Khwahish,"['Drama', 'Musical', 'Romance']","['Himanshu Malik', 'Mallika Sherawat', 'Shivaji Satam', 'Mahmud Babai', '']",['Govind Menon'],"['Govind Menon', 'Shashi Wadia']","['tragic end', 'young indian', 'quirky romance', 'first bollywood', 'story bout', 'sexy funny']"
0349703,Kyun! Ho Gaya Na...,"['Comedy', 'Drama', 'Romance']","['Amitabh Bachchan', 'Vivek Oberoi', 'Aishwarya Rai Bachchan', 'Om Puri', 'Rati Agnihotri', 'Tinnu Anand', 'Gaurav Gera', 'Rahul Singh', 'Ajit Ahuja', '']",['Samir Karnik'],"['Tushar Hiranandani', 'Samir Karnik', 'Vivek Oberoi', 'Rajesh Soni', 'Milap Zaveri']","['idealistic sensitive', 'wife passed', 'two soon', 'situational romantic', 'loving adventurous', 'ho gaya']"
0349878,Netaji Subhas Chandra Bose: The Forgotten Hero,"['Biography', 'Drama', 'History']","['Vinay Anand', 'Ila Arun', 'Pankaj Berry', 'Nicolas Chagrin', 'Nalini Chatterjee', 'Vikrant Chaturvedi', 'Pradeep Kumar Das', 'Abha Dhulia', 'Kelly Dorji', 'Divya Dutta', 'Chris England', 'Jayant Gadekar', 'Sonamoni Jayant Gadekar', 'Arindham Ghosh', '']",['Shyam Benegal'],"['Atul Tiwari', 'Shama Zaidi']","['pathan mohammad', 'hunger strike', 'prominent bengali', 'italian orlando', 'could enter', 'british became']"
